"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"506","crg:105333137","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111136621"," malate dehydrogenase, mitochondrial-like"
"507","crg:105335442","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111116965"," pyruvate kinase PKM-like"
"508","crg:105336470","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111118136"," alcohol dehydrogenase class-3-like"
"509","crg:105336470","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111119958"," alcohol dehydrogenase class-3-like"
"510","crg:105338756","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111107273"," pyruvate dehydrogenase E1 component subunit beta, mitochondrial-like"
"511","crg:105339502","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"512","crg:105339502","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"513","crg:105339623","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111104702"," acetyl-CoA acetyltransferase, mitochondrial-like"
"514","crg:105339847","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111103557"," NADP-dependent malic enzyme-like"
"515","crg:105343888","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111129934"," malate dehydrogenase, cytoplasmic-like"
"516","crg:105344389","Day 0","turquoise","crg00620",2.47,0.58,"Pyruvate metabolism","LOC111130419"," aldehyde dehydrogenase, mitochondrial-like"
"517","crg:105319409","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111107112"," peroxisomal acyl-coenzyme A oxidase 1-like"
"518","crg:105320064","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111127947"," 3-ketoacyl-CoA thiolase, mitochondrial-like"
"519","crg:105321895","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111124193"," medium-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"520","crg:105325600","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111121538"," enoyl-CoA delta isomerase 1, mitochondrial-like"
"521","crg:105326193","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111112920"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"522","crg:105326193","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111115614"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"523","crg:105328226","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111103956"," carnitine O-palmitoyltransferase 1, liver isoform-like"
"524","crg:105328226","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111107779"," carnitine O-palmitoyltransferase 1, liver isoform-like"
"525","crg:105328600","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111135316"," enoyl-CoA delta isomerase 2, mitochondrial-like"
"526","crg:105329007","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111101286"," short/branched chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"527","crg:105332999","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111122309"," long-chain-fatty-acid--CoA ligase 5-like"
"528","crg:105333437","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111108184"," long-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"529","crg:105336470","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111118136"," alcohol dehydrogenase class-3-like"
"530","crg:105336470","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111119958"," alcohol dehydrogenase class-3-like"
"531","crg:105339623","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111104702"," acetyl-CoA acetyltransferase, mitochondrial-like"
"532","crg:105341094","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111120704"," enoyl-CoA hydratase, mitochondrial-like"
"533","crg:105342065","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111118429"," trifunctional enzyme subunit beta, mitochondrial-like"
"534","crg:105342925","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111135553"," long-chain-fatty-acid--CoA ligase 4-like"
"535","crg:105343896","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111115883"," peroxisomal bifunctional enzyme-like"
"536","crg:105344389","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111130419"," aldehyde dehydrogenase, mitochondrial-like"
"537","crg:105346656","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111136066"," peroxisomal acyl-coenzyme A oxidase 3-like"
"538","crg:105346656","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111136438"," peroxisomal acyl-coenzyme A oxidase 3-like"
"539","crg:105348652","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111120712"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"540","crg:105348652","Day 0","turquoise","crg00071",1.72,0.54,"Fatty acid degradation","LOC111118201"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"541","crg:105317286","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111110098"," glucose-6-phosphate 1-dehydrogenase-like"
"542","crg:105318451","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111121161"," microsomal glutathione S-transferase 1-like"
"543","crg:105318614","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111119190"," ornithine decarboxylase-like"
"544","crg:105320049","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111103987"," glutathione S-transferase P 1-like"
"545","crg:105320049","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111104156"," glutathione S-transferase P 1-like"
"546","crg:105320326","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111120554"," glutathione peroxidase-like"
"547","crg:105321515","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111133503"," microsomal glutathione S-transferase 3-like"
"548","crg:105321515","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111138120"," microsomal glutathione S-transferase 3-like"
"549","crg:105323213","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111102064"," gamma-glutamyltranspeptidase 1-like"
"550","crg:105323777","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111116885"," glutathione S-transferase A-like"
"551","crg:105323777","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111135121"," glutathione S-transferase A-like"
"552","crg:105325336","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111136662"," glutathione S-transferase kappa 1-like"
"553","crg:105325336","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111136538"," glutathione S-transferase kappa 1-like"
"554","crg:105327160","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111134893"," gamma-glutamylcyclotransferase-like"
"555","crg:105329585","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111138068"," glutathione synthetase-like"
"556","crg:105329785","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111118733"," epididymal secretory glutathione peroxidase-like"
"557","crg:105330110","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111136821"," spermidine synthase-like"
"558","crg:105330227","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111101916"," isocitrate dehydrogenase [NADP] cytoplasmic-like"
"559","crg:105330305","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111120666"," glutathione peroxidase-like"
"560","crg:105330305","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111120183"," glutathione peroxidase-like"
"561","crg:105330333","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111136792"," glutathione S-transferase theta-1-like"
"562","crg:105330954","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111103944"," aminopeptidase N-like"
"563","crg:105330981","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111126505"," microsomal glutathione S-transferase 2-like"
"564","crg:105331333","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111116710"," glutamyl aminopeptidase-like"
"565","crg:105333880","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111110471"," glutathione S-transferase Mu 3-like"
"566","crg:105333880","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111106298"," glutathione S-transferase Mu 3-like"
"567","crg:105334338","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111130855"," glutathione S-transferase 1-like"
"568","crg:105334487","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111138098"," glutathione S-transferase-like"
"569","crg:105336299","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111122251"," ribonucleoside-diphosphate reductase small chain-like"
"570","crg:105336299","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111118358"," ribonucleoside-diphosphate reductase small chain-like"
"571","crg:105336623","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111122753"," glutamate--cysteine ligase regulatory subunit-like"
"572","crg:105336623","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111123111"," glutamate--cysteine ligase regulatory subunit-like"
"573","crg:105337558","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111126728"," gamma-glutamyltranspeptidase 1-like"
"574","crg:105338130","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111132346"," uncharacterized"
"575","crg:105340488","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111122121"," glutathione S-transferase-like"
"576","crg:105340488","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111130885"," S-crystallin SL11-like"
"577","crg:105340488","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111120486"," glutathione S-transferase-like"
"578","crg:105342120","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111138414"," glutathione S-transferase omega-1-like"
"579","crg:105342304","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111099180"," cytosol aminopeptidase-like"
"580","crg:105342304","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111137751"," cytosol aminopeptidase-like"
"581","crg:105343391","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111103250"," isocitrate dehydrogenase [NADP], mitochondrial-like"
"582","crg:105343429","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111127513"," peroxiredoxin-6-like"
"583","crg:105343685","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111119277"," thioredoxin domain-containing protein 12-like"
"584","crg:105343940","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111104644"," microsomal glutathione S-transferase 3-like"
"585","crg:105344580","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111132090"," glutathione reductase, mitochondrial-like"
"586","crg:105345317","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111137005"," 6-phosphogluconate dehydrogenase, decarboxylating-like"
"587","crg:105345880","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111130436"," glutathione peroxidase 2-like"
"588","crg:105346568","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111134208"," glutathione S-transferase-like"
"589","crg:105346568","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111134207"," glutathione S-transferase-like"
"590","crg:105346832","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111136420"," gamma-glutamyltranspeptidase 1-like"
"591","crg:105346998","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111137622"," spermidine synthase-like"
"592","crg:105348744","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111127434"," ribonucleoside-diphosphate reductase large subunit-like"
"593","crg:105348744","Day 0","turquoise","crg00480",2.18,0.51,"Glutathione metabolism","LOC111124500"," ribonucleoside-diphosphate reductase large subunit-like"
"594","crg:105317035","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111136235"," D-aspartate oxidase-like"
"595","crg:105317497","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111127323"," dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like"
"596","crg:105317502","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111132777"," DNA-directed RNA polymerase II subunit RPB4-like"
"597","crg:105318268","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111137596"," aspartate aminotransferase, mitochondrial-like"
"598","crg:105318496","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111119284"," acetyl-coenzyme A synthetase, cytoplasmic-like"
"599","crg:105319299","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111134478"," CAD protein-like"
"600","crg:105319729","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111125090"," DNA-directed RNA polymerase I subunit RPA49-like"
"601","crg:105320678","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111119909"," DNA-directed RNA polymerase III subunit RPC1-like"
"602","crg:105321902","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111122875"," glutamate decarboxylase 1-like"
"603","crg:105322265","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111126492"," glutamine synthetase-like"
"604","crg:105322265","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111123929"," glutamine synthetase-like"
"605","crg:105322313","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111122808"," phosphoglycerate kinase-like"
"606","crg:105322313","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111111035"," phosphoglycerate kinase-like"
"607","crg:105324179","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111136234"," D-aspartate oxidase-like"
"608","crg:105324220","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111123724"," DNA-directed RNA polymerase I subunit RPA12-like"
"609","crg:105325277","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111125502"," phosphoglucomutase-2-like"
"610","crg:105325828","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111127779"," ADP-dependent glucokinase-like"
"611","crg:105325828","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111130458"," ADP-dependent glucokinase-like"
"612","crg:105326107","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111135400"," phosphoenolpyruvate carboxykinase [GTP]-like"
"613","crg:105326193","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111112920"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"614","crg:105326193","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111115614"," 4-trimethylaminobutyraldehyde dehydrogenase-like"
"615","crg:105327306","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111101039"," omega-amidase NIT2-like"
"616","crg:105329390","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111112622"," asparagine synthetase [glutamine-hydrolyzing]-like"
"617","crg:105329613","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111118291"," DNA-directed RNA polymerase III subunit RPC4-like"
"618","crg:105330192","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111134810"," aspartate aminotransferase, cytoplasmic-like"
"619","crg:105330308","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111102974"," DNA-directed RNA polymerases I, II, and III subunit RPABC1"
"620","crg:105330308","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111103988"," DNA-directed RNA polymerases I, II, and III subunit RPABC1"
"621","crg:105330743","Day 0","turquoise","crg00250",1.95,0.5,"Alanine, aspartate and glutamate metabolism","LOC111138184"," alanine aminotransferase 1-like"
"622","crg:105330854","Day 0","turquoise","crg03020",1.37,0.5,"RNA polymerase","LOC111124019"," DNA-directed RNA polymerases I, II, and III subunit RPABC3-like"
"623","crg:105330927","Day 0","turquoise","crg00010",2.7,0.5,"Glycolysis / Gluconeogenesis","LOC111124867"," ATP-dependent 6-phosphofructokinase-like"
